Date,Short_Sector,Group,Value
1981-02-01,Durable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,3.07136416333893
1981-02-01,Nondurable Manufacturing,Manufacturing,83.2469
1981-02-01,Nondurable Manufacturing Growth,Manufacturing Growth,-0.467491412386023
1981-02-01,Nondurable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,-1.624742849201477
1981-02-01,Nondurable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,2.2482612646006706
1981-02-01,Mining,Mining,95.4609
1981-02-01,Mining Growth,Mining Growth,1.2056354871575081
1981-02-01,Mining 3mo3my Growth,Mining 3mo3my Growth,2.092338483530609
1981-02-01,Mining 3mo3m Growth,Mining 3mo3m Growth,2.8282923685096772
1981-02-01,Electric and Gas Utilities,Utilities,56.4216
1981-02-01,Electric and Gas Utilities Growth,Utilities Growth,-2.542763720404817
1981-02-01,Electric and Gas Utilities 3mo3my Growth,Utilities 3mo3my Growth,2.3893121460201616
1981-02-01,Electric and Gas Utilities 3mo3m Growth,Utilities 3mo3m Growth,-1.3495078161654739
1981-02-01,Electric Power,Utilities,52.5448
1981-02-01,Electric Power Growth,Utilities Growth,-0.8990692454947546
1981-02-01,Electric Power 3mo3my Growth,Utilities 3mo3my Growth,3.9743831477482505
1981-02-01,Electric Power 3mo3m Growth,Utilities 3mo3m Growth,0.2004492697467386
1981-02-01,Natural Gas,Utilities,81.201
1981-02-01,Natural Gas Growth,Utilities Growth,-7.895483077704868
1981-02-01,Natural Gas 3mo3my Growth,Utilities 3mo3my Growth,-2.4540166634672955
1981-02-01,Natural Gas 3mo3m Growth,Utilities 3mo3m Growth,-6.045405216645738
1981-03-01,Total Index,Total,50.9806
1981-03-01,Total Index Growth,Total Growth,0.5064693624479366
1981-03-01,Total Index 3mo3my Growth,Total 3mo3my Growth,-1.537791654033982
1981-03-01,Total Index 3mo3m Growth,Total 3mo3m Growth,0.24503493931591347
1981-03-01,Final Products,Products,55.3831
1981-03-01,Final Products Growth,Products Growth,0.3920836445108211
1981-03-01,Final Products 3mo3my Growth,Products 3mo3my Growth,-0.4165442124645313
1981-03-01,Final Products 3mo3m Growth,Products 3mo3m Growth,0.2642561545536104
1981-03-01,Consumer Goods,Consumer Goods,64.4942
1981-03-01,Consumer Goods Growth,Consumer Goods Growth,-0.06987990263295218
1981-03-01,Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,-2.8055268573011216
1981-03-01,Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,0.010326066192156702
1981-03-01,Durable Consumer Goods,Consumer Goods,42.717
1981-03-01,Durable Consumer Goods Growth,Consumer Goods Growth,1.355776166432543
1981-03-01,Durable Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,-9.611163452137584
1981-03-01,Durable Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,-0.3318857271888409
1981-03-01,Automotive Products,Consumer Goods,31.4505
1981-03-01,Automotive Products Growth,Consumer Goods Growth,2.6753942084816185
1981-03-01,Automotive Products 3mo3my Growth,Consumer Goods 3mo3my Growth,-14.493722454723923
1981-03-01,Automotive Products 3mo3m Growth,Consumer Goods 3mo3m Growth,-3.13461375076437
1981-03-01,Manufacturing Total,Manufacturing,45.8121
1981-03-01,Manufacturing Total Growth,Manufacturing Growth,0.6184865090433922
1981-03-01,Manufacturing Total 3mo3my Growth,Manufacturing 3mo3my Growth,-2.66536875126564
1981-03-01,Manufacturing Total 3mo3m Growth,Manufacturing 3mo3m Growth,0.23084498777361517
1981-03-01,Durable Manufacturing,Manufacturing,26.5406
1981-03-01,Durable Manufacturing Growth,Manufacturing Growth,0.2360441270332858
1981-03-01,Durable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,-5.198823357146343
1981-03-01,Durable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,0.021980202745375266
1981-03-01,Nondurable Manufacturing,Manufacturing,83.72
1981-03-01,Nondurable Manufacturing Growth,Manufacturing Growth,0.5683094505621211
1981-03-01,Nondurable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,-2.3284437430796223
1981-03-01,Nondurable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,0.5440750543533657
1981-03-01,Mining,Mining,96.3204
1981-03-01,Mining Growth,Mining Growth,0.9003686326024773
1981-03-01,Mining 3mo3my Growth,Mining 3mo3my Growth,1.8693282545542367
1981-03-01,Mining 3mo3m Growth,Mining 3mo3m Growth,1.8973009974435406
1981-03-01,Electric and Gas Utilities,Utilities,57.3588
1981-03-01,Electric and Gas Utilities Growth,Utilities Growth,1.661065974733078
1981-03-01,Electric and Gas Utilities 3mo3my Growth,Utilities 3mo3my Growth,1.47986706910066
1981-03-01,Electric and Gas Utilities 3mo3m Growth,Utilities 3mo3m Growth,-2.1396291119527344
1981-03-01,Electric Power,Utilities,52.5712
1981-03-01,Electric Power Growth,Utilities Growth,0.050242840395231525
1981-03-01,Electric Power 3mo3my Growth,Utilities 3mo3my Growth,3.6101643610518153
1981-03-01,Electric Power 3mo3m Growth,Utilities 3mo3m Growth,0.5558830318326047
1981-03-01,Natural Gas,Utilities,87.1073
1981-03-01,Natural Gas Growth,Utilities Growth,7.273678895580105
1981-03-01,Natural Gas 3mo3my Growth,Utilities 3mo3my Growth,-5.080435666825689
1981-03-01,Natural Gas 3mo3m Growth,Utilities 3mo3m Growth,-10.223214957680982
1981-04-01,Total Index,Total,50.7661
1981-04-01,Total Index Growth,Total Growth,-0.4207482846416144
1981-04-01,Total Index 3mo3my Growth,Total 3mo3my Growth,-1.7888210760237722
1981-04-01,Total Index 3mo3m Growth,Total 3mo3m Growth,-0.41819415625427014
1981-04-01,Final Products,Products,55.648
1981-04-01,Final Products Growth,Products Growth,0.47830475361618774
1981-04-01,Final Products 3mo3my Growth,Products 3mo3my Growth,-0.48441112313323265
1981-04-01,Final Products 3mo3m Growth,Products 3mo3m Growth,-0.08596803311752277
1981-04-01,Consumer Goods,Consumer Goods,64.6686
1981-04-01,Consumer Goods Growth,Consumer Goods Growth,0.2704119130092275
1981-04-01,Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,-2.619736960511898
1981-04-01,Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,-0.1491817940476592
1981-04-01,Durable Consumer Goods,Consumer Goods,43.2579
1981-04-01,Durable Consumer Goods Growth,Consumer Goods Growth,1.2662406067841747
1981-04-01,Durable Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,-7.703806158578541
1981-04-01,Durable Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,0.25996120145583834
1981-04-01,Automotive Products,Consumer Goods,32.2493
1981-04-01,Automotive Products Growth,Consumer Goods Growth,2.5398642310932917
1981-04-01,Automotive Products 3mo3my Growth,Consumer Goods 3mo3my Growth,-9.089261964881167
1981-04-01,Automotive Products 3mo3m Growth,Consumer Goods 3mo3m Growth,0.3010174624153539
1981-04-01,Manufacturing Total,Manufacturing,45.2213
1981-04-01,Manufacturing Total Growth,Manufacturing Growth,-1.2896156255661761
1981-04-01,Manufacturing Total 3mo3my Growth,Manufacturing 3mo3my Growth,-3.085822235406155
1981-04-01,Manufacturing Total 3mo3m Growth,Manufacturing 3mo3m Growth,-0.7378306282208924
1981-04-01,Durable Manufacturing,Manufacturing,26.7278
1981-04-01,Durable Manufacturing Growth,Manufacturing Growth,0.7053344687007801
1981-04-01,Durable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,-4.993113932254445
1981-04-01,Durable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,-0.7397237767112097
1981-04-01,Nondurable Manufacturing,Manufacturing,83.8902
1981-04-01,Nondurable Manufacturing Growth,Manufacturing Growth,0.20329670329670702
1981-04-01,Nondurable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,-2.609608162780397
1981-04-01,Nondurable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,-0.13896949995660934
1981-04-01,Mining,Mining,91.2502
1981-04-01,Mining Growth,Mining Growth,-5.2638901001241685
1981-04-01,Mining 3mo3my Growth,Mining 3mo3my Growth,0.07156265037793208
1981-04-01,Mining 3mo3m Growth,Mining 3mo3m Growth,-0.0935063064691044
1981-04-01,Electric and Gas Utilities,Utilities,57.3908
1981-04-01,Electric and Gas Utilities Growth,Utilities Growth,0.0557891727162918
1981-04-01,Electric and Gas Utilities 3mo3my Growth,Utilities 3mo3my Growth,2.1051394607917384
1981-04-01,Electric and Gas Utilities 3mo3m Growth,Utilities 3mo3m Growth,-2.2376048752348887
1981-04-01,Electric Power,Utilities,53.0266
1981-04-01,Electric Power Growth,Utilities Growth,0.8662537663207237
1981-04-01,Electric Power 3mo3my Growth,Utilities 3mo3my Growth,4.659016682031503
1981-04-01,Electric Power 3mo3m Growth,Utilities 3mo3m Growth,0.19812468993518628
1981-04-01,Natural Gas,Utilities,84.8767
1981-04-01,Natural Gas Growth,Utilities Growth,-2.5607497879052588
1981-04-01,Natural Gas 3mo3my Growth,Utilities 3mo3my Growth,-5.727118947625942
1981-04-01,Natural Gas 3mo3m Growth,Utilities 3mo3m Growth,-9.706679105914773
1981-05-01,Total Index,Total,51.0552
1981-05-01,Total Index Growth,Total Growth,0.5694745115342625
1981-05-01,Total Index 3mo3my Growth,Total 3mo3my Growth,-1.7835575635683165
1981-05-01,Total Index 3mo3m Growth,Total 3mo3m Growth,-0.07298243778345315
1981-05-01,Final Products,Products,56.0111
1981-05-01,Final Products Growth,Products Growth,0.6524942495687025
1981-05-01,Final Products 3mo3my Growth,Products 3mo3my Growth,-0.26217852381132944
1981-05-01,Final Products 3mo3m Growth,Products 3mo3m Growth,0.5281510020786362
1981-05-01,Consumer Goods,Consumer Goods,65.3141
1981-05-01,Consumer Goods Growth,Consumer Goods Growth,0.9981660342113452
1981-05-01,Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,-2.2187663721317086
1981-05-01,Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,0.307456952931906
1981-05-01,Durable Consumer Goods,Consumer Goods,43.9602
1981-05-01,Durable Consumer Goods Growth,Consumer Goods Growth,1.6235184787056323
1981-05-01,Durable Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,-5.449003189415469
1981-05-01,Durable Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,2.4047987213497546
1981-05-01,Automotive Products,Consumer Goods,33.2612
1981-05-01,Automotive Products Growth,Consumer Goods Growth,3.1377425246439605
1981-05-01,Automotive Products 3mo3my Growth,Consumer Goods 3mo3my Growth,-4.5785299970279585
1981-05-01,Automotive Products 3mo3m Growth,Consumer Goods 3mo3m Growth,5.405796171904487
1981-05-01,Manufacturing Total,Manufacturing,45.4422
1981-05-01,Manufacturing Total Growth,Manufacturing Growth,0.4884866202431226
1981-05-01,Manufacturing Total 3mo3my Growth,Manufacturing 3mo3my Growth,-3.282053026501941
1981-05-01,Manufacturing Total 3mo3m Growth,Manufacturing 3mo3m Growth,-0.6531855991975366
1981-05-01,Durable Manufacturing,Manufacturing,26.8433
1981-05-01,Durable Manufacturing Growth,Manufacturing Growth,0.4321343320437876
1981-05-01,Durable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,-4.691673219892145
1981-05-01,Durable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,0.12172824107690161
1981-05-01,Nondurable Manufacturing,Manufacturing,84.4021
1981-05-01,Nondurable Manufacturing Growth,Manufacturing Growth,0.6102023835919068
1981-05-01,Nondurable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,-2.146156220696227
1981-05-01,Nondurable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,0.2861597528305726
1981-05-01,Mining,Mining,91.7822
1981-05-01,Mining Growth,Mining Growth,0.5830124207946819
1981-05-01,Mining 3mo3my Growth,Mining 3mo3my Growth,-1.4310091020590887
1981-05-01,Mining 3mo3m Growth,Mining 3mo3m Growth,-2.0661091835371903
1981-05-01,Electric and Gas Utilities,Utilities,58.2069
1981-05-01,Electric and Gas Utilities Growth,Utilities Growth,1.4220049206493002
1981-05-01,Electric and Gas Utilities 3mo3my Growth,Utilities 3mo3my Growth,3.097948609735135
1981-05-01,Electric and Gas Utilities 3mo3m Growth,Utilities 3mo3m Growth,-0.05108500741716204
1981-05-01,Electric Power,Utilities,53.0409
1981-05-01,Electric Power Growth,Utilities Growth,0.0269675973945116
1981-05-01,Electric Power 3mo3my Growth,Utilities 3mo3my Growth,4.9970646381893635
1981-05-01,Electric Power 3mo3m Growth,Utilities 3mo3m Growth,0.2381496987902132
1981-05-01,Natural Gas,Utilities,90.0235
1981-05-01,Natural Gas Growth,Utilities Growth,6.063854980224259
1981-05-01,Natural Gas 3mo3my Growth,Utilities 3mo3my Growth,-2.7520024348419825
1981-05-01,Natural Gas 3mo3m Growth,Utilities 3mo3m Growth,-1.035023156008541
1981-06-01,Total Index,Total,51.3214
1981-06-01,Total Index Growth,Total Growth,0.5213964493332668
1981-06-01,Total Index 3mo3my Growth,Total 3mo3my Growth,-1.6125643821148006
1981-06-01,Total Index 3mo3m Growth,Total 3mo3m Growth,0.3312431905480251
1981-06-01,Final Products,Products,55.7916
1981-06-01,Final Products Growth,Products Growth,-0.39188660819015064
1981-06-01,Final Products 3mo3my Growth,Products 3mo3my Growth,0.03650167035467167
1981-06-01,Final Products 3mo3m Growth,Products 3mo3m Growth,0.8529552592985157
1981-06-01,Consumer Goods,Consumer Goods,64.8493
1981-06-01,Consumer Goods Growth,Consumer Goods Growth,-0.7116380689621282
1981-06-01,Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,-1.762835542298058
1981-06-01,Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,0.5820202514550399
1981-06-01,Durable Consumer Goods,Consumer Goods,43.5703
1981-06-01,Durable Consumer Goods Growth,Consumer Goods Growth,-0.8869386399515844
1981-06-01,Durable Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,-3.359729501467823
1981-06-01,Durable Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,2.885291604979834
1981-06-01,Automotive Products,Consumer Goods,32.9773
1981-06-01,Automotive Products Growth,Consumer Goods Growth,-0.8535470758721964
1981-06-01,Automotive Products 3mo3my Growth,Consumer Goods 3mo3my Growth,-0.7116379366834846
1981-06-01,Automotive Products 3mo3m Growth,Consumer Goods 3mo3m Growth,6.646006180820385
1981-06-01,Manufacturing Total,Manufacturing,46.0858
1981-06-01,Manufacturing Total Growth,Manufacturing Growth,1.416304668347923
1981-06-01,Manufacturing Total 3mo3my Growth,Manufacturing 3mo3my Growth,-3.235591935857074
1981-06-01,Manufacturing Total 3mo3m Growth,Manufacturing 3mo3m Growth,-0.1737387334446283
1981-06-01,Durable Manufacturing,Manufacturing,26.7478
1981-06-01,Durable Manufacturing Growth,Manufacturing Growth,-0.3557684785402637
1981-06-01,Durable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,-4.374634643477526
1981-06-01,Durable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,0.8592998520743356
1981-06-01,Nondurable Manufacturing,Manufacturing,84.114
1981-06-01,Nondurable Manufacturing Growth,Manufacturing Growth,-0.34134221778842067
1981-06-01,Nondurable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,-1.4884858760105146
1981-06-01,Nondurable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,0.7188609316341799
1981-06-01,Mining,Mining,95.7411
1981-06-01,Mining Growth,Mining Growth,4.313363593376485
1981-06-01,Mining 3mo3my Growth,Mining 3mo3my Growth,-2.1689465668142893
1981-06-01,Mining 3mo3m Growth,Mining 3mo3m Growth,-2.5625207528704452
1981-06-01,Electric and Gas Utilities,Utilities,59.654
1981-06-01,Electric and Gas Utilities Growth,Utilities Growth,2.4861313693050224
1981-06-01,Electric and Gas Utilities 3mo3my Growth,Utilities 3mo3my Growth,3.068985269952851
1981-06-01,Electric and Gas Utilities 3mo3m Growth,Utilities 3mo3m Growth,2.0839485979539107
1981-06-01,Electric Power,Utilities,54.6168
1981-06-01,Electric Power Growth,Utilities Growth,2.971103431502864
1981-06-01,Electric Power 3mo3my Growth,Utilities 3mo3my Growth,4.91434966335329
1981-06-01,Electric Power 3mo3m Growth,Utilities 3mo3m Growth,1.6104971938977197
1981-06-01,Natural Gas,Utilities,90.9037
1981-06-01,Natural Gas Growth,Utilities Growth,0.977744699995009
1981-06-01,Natural Gas 3mo3my Growth,Utilities 3mo3my Growth,-2.617099570906023
1981-06-01,Natural Gas 3mo3m Growth,Utilities 3mo3m Growth,3.6393326161607176
1981-07-01,Total Index,Total,51.6555
1981-07-01,Total Index Growth,Total Growth,0.650995491159656
1981-07-01,Total Index 3mo3my Growth,Total 3mo3my Growth,-0.25662378163602284
1981-07-01,Total Index 3mo3m Growth,Total 3mo3m Growth,1.0242643818078712
1981-07-01,Final Products,Products,56.1875
1981-07-01,Final Products Growth,Products Growth,0.7096050301478973
1981-07-01,Final Products 3mo3my Growth,Products 3mo3my Growth,1.0244355080713197
1981-07-01,Final Products 3mo3m Growth,Products 3mo3m Growth,1.0784131448110967
1981-07-01,Consumer Goods,Consumer Goods,65.3225
1981-07-01,Consumer Goods Growth,Consumer Goods Growth,0.7296917622858112
1981-07-01,Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,-0.736633007780163
1981-07-01,Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,0.9208986376502803
1981-07-01,Durable Consumer Goods,Consumer Goods,43.8184
1981-07-01,Durable Consumer Goods Growth,Consumer Goods Growth,0.5694245850957902
1981-07-01,Durable Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,-0.7022342373398827
1981-07-01,Durable Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,2.5198153300994175
1981-07-01,Automotive Products,Consumer Goods,32.917
1981-07-01,Automotive Products Growth,Consumer Goods Growth,-0.18285305346403824
1981-07-01,Automotive Products 3mo3my Growth,Consumer Goods 3mo3my Growth,2.943405550641409
1981-07-01,Automotive Products 3mo3m Growth,Consumer Goods 3mo3m Growth,5.114660323033404
1981-07-01,Manufacturing Total,Manufacturing,46.3601
1981-07-01,Manufacturing Total Growth,Manufacturing Growth,0.5951941812879502
1981-07-01,Manufacturing Total 3mo3my Growth,Manufacturing 3mo3my Growth,-1.528686619243036
1981-07-01,Manufacturing Total 3mo3m Growth,Manufacturing 3mo3m Growth,0.9696559632523805
1981-07-01,Durable Manufacturing,Manufacturing,26.6526
1981-07-01,Durable Manufacturing Growth,Manufacturing Growth,-0.3559171221558466
1981-07-01,Durable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,-3.210059706893431
1981-07-01,Durable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,0.6234756384292828
1981-07-01,Nondurable Manufacturing,Manufacturing,84.2537
1981-07-01,Nondurable Manufacturing Growth,Manufacturing Growth,0.16608412392704608
1981-07-01,Nondurable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,-0.11416323564451547
1981-07-01,Nondurable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,0.7624659616969343
1981-07-01,Mining,Mining,98.7897
1981-07-01,Mining Growth,Mining Growth,3.184212422877941
1981-07-01,Mining 3mo3my Growth,Mining 3mo3my Growth,0.9566290550070189
1981-07-01,Mining 3mo3m Growth,Mining 3mo3m Growth,1.1594115849295816
1981-07-01,Electric and Gas Utilities,Utilities,59.4899
1981-07-01,Electric and Gas Utilities Growth,Utilities Growth,-0.2750863311764551
1981-07-01,Electric and Gas Utilities 3mo3my Growth,Utilities 3mo3my Growth,3.408470068820102
1981-07-01,Electric and Gas Utilities 3mo3m Growth,Utilities 3mo3m Growth,3.6101867603896
1981-07-01,Electric Power,Utilities,54.3052
1981-07-01,Electric Power Growth,Utilities Growth,-0.5705204259495167
1981-07-01,Electric Power 3mo3my Growth,Utilities 3mo3my Growth,4.361640502622843
1981-07-01,Electric Power 3mo3m Growth,Utilities 3mo3m Growth,2.415731118623299
1981-07-01,Natural Gas,Utilities,91.5103
1981-07-01,Natural Gas Growth,Utilities Growth,0.6672995708645546
1981-07-01,Natural Gas 3mo3my Growth,Utilities 3mo3my Growth,0.4113201497116803
1981-07-01,Natural Gas 3mo3m Growth,Utilities 3mo3m Growth,7.604123467030033
1981-08-01,Total Index,Total,51.5903
1981-08-01,Total Index Growth,Total Growth,-0.12622082837259185
1981-08-01,Total Index 3mo3my Growth,Total 3mo3my Growth,1.7279653972543496
1981-08-01,Total Index 3mo3m Growth,Total 3mo3m Growth,1.1552866816446627
1981-08-01,Final Products,Products,56.1218
1981-08-01,Final Products Growth,Products Growth,-0.11692992213571118
1981-08-01,Final Products 3mo3my Growth,Products 3mo3my Growth,2.5270557753956036
1981-08-01,Final Products 3mo3m Growth,Products 3mo3m Growth,0.6337919400008163
1981-08-01,Consumer Goods,Consumer Goods,65.3096
1981-08-01,Consumer Goods Growth,Consumer Goods Growth,-0.01974817252861083
1981-08-01,Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,0.7656858904307118
1981-08-01,Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,0.5165137864702629
1981-08-01,Durable Consumer Goods,Consumer Goods,43.5179
1981-08-01,Durable Consumer Goods Growth,Consumer Goods Growth,-0.6857849670458105
1981-08-01,Durable Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,3.2024250164571555
1981-08-01,Durable Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,0.7476809576473231
1981-08-01,Automotive Products,Consumer Goods,32.5636
1981-08-01,Automotive Products Growth,Consumer Goods Growth,-1.0736093811708258
1981-08-01,Automotive Products 3mo3my Growth,Consumer Goods 3mo3my Growth,8.886625437944605
1981-08-01,Automotive Products 3mo3m Growth,Consumer Goods 3mo3m Growth,1.543816586050073
1981-08-01,Manufacturing Total,Manufacturing,46.2974
1981-08-01,Manufacturing Total Growth,Manufacturing Growth,-0.13524560991025059
1981-08-01,Manufacturing Total 3mo3my Growth,Manufacturing 3mo3my Growth,0.9183100476575667
1981-08-01,Manufacturing Total 3mo3m Growth,Manufacturing 3mo3m Growth,1.6616157027337097
1981-08-01,Durable Manufacturing,Manufacturing,26.7092
1981-08-01,Durable Manufacturing Growth,Manufacturing Growth,0.2123620209660615
1981-08-01,Durable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,-0.5236473271883035
1981-08-01,Durable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,-0.002621339954100854
1981-08-01,Nondurable Manufacturing,Manufacturing,83.6827
1981-08-01,Nondurable Manufacturing Growth,Manufacturing Growth,-0.6777150439683965
1981-08-01,Nondurable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,1.4292221934270932
1981-08-01,Nondurable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,0.015118309701533938
1981-08-01,Mining,Mining,99.1148
1981-08-01,Mining Growth,Mining Growth,0.32908289022033355
1981-08-01,Mining 3mo3my Growth,Mining 3mo3my Growth,3.656135342029776
1981-08-01,Mining 3mo3m Growth,Mining 3mo3m Growth,5.116397616204327
1981-08-01,Electric and Gas Utilities,Utilities,58.293
1981-08-01,Electric and Gas Utilities Growth,Utilities Growth,-2.0119381609315146
1981-08-01,Electric and Gas Utilities 3mo3my Growth,Utilities 3mo3my Growth,4.338619547250477
1981-08-01,Electric and Gas Utilities 3mo3m Growth,Utilities 3mo3m Growth,2.5904779525487642
1981-08-01,Electric Power,Utilities,53.0068
1981-08-01,Electric Power Growth,Utilities Growth,-2.390931255202078
1981-08-01,Electric Power 3mo3my Growth,Utilities 3mo3my Growth,4.9197237972500085
1981-08-01,Electric Power 3mo3m Growth,Utilities 3mo3m Growth,2.073957993856479
1981-08-01,Natural Gas,Utilities,90.763
1981-08-01,Natural Gas Growth,Utilities Growth,-0.8166293848889117
1981-08-01,Natural Gas 3mo3my Growth,Utilities 3mo3my Growth,2.5010177797206046
1981-08-01,Natural Gas 3mo3m Growth,Utilities 3mo3m Growth,4.263045905174501
1981-09-01,Total Index,Total,51.3429
1981-09-01,Total Index Growth,Total Growth,-0.4795475118384629
1981-09-01,Total Index 3mo3my Growth,Total 3mo3my Growth,3.726718493557879
1981-09-01,Total Index 3mo3m Growth,Total 3mo3m Growth,0.944217386790247
1981-09-01,Final Products,Products,56.0328
1981-09-01,Final Products Growth,Products Growth,-0.15858365198549995
1981-09-01,Final Products 3mo3my Growth,Products 3mo3my Growth,4.199108555993192
1981-09-01,Final Products 3mo3m Growth,Products 3mo3m Growth,0.5323357859955191
1981-09-01,Consumer Goods,Consumer Goods,64.8621
1981-09-01,Consumer Goods Growth,Consumer Goods Growth,-0.6851978882124632
1981-09-01,Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,2.2451183698872557
1981-09-01,Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,0.339882565492311
1981-09-01,Durable Consumer Goods,Consumer Goods,42.5116
1981-09-01,Durable Consumer Goods Growth,Consumer Goods Growth,-2.312381801511554
1981-09-01,Durable Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,6.831044608133108
1981-09-01,Durable Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,-0.7191004706839532
1981-09-01,Automotive Products,Consumer Goods,30.9134
1981-09-01,Automotive Products Growth,Consumer Goods Growth,-5.067621516048604
1981-09-01,Automotive Products 3mo3my Growth,Consumer Goods 3mo3my Growth,12.22606810590423
1981-09-01,Automotive Products 3mo3m Growth,Consumer Goods 3mo3m Growth,-2.1259485946482415
1981-09-01,Manufacturing Total,Manufacturing,45.9326
1981-09-01,Manufacturing Total Growth,Manufacturing Growth,-0.7879492152907175
1981-09-01,Manufacturing Total 3mo3my Growth,Manufacturing 3mo3my Growth,3.2476922194401014
1981-09-01,Manufacturing Total 3mo3m Growth,Manufacturing 3mo3m Growth,1.346112923429943
1981-09-01,Durable Manufacturing,Manufacturing,26.4366
1981-09-01,Durable Manufacturing Growth,Manufacturing Growth,-1.020622107738156
1981-09-01,Durable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,2.810731697261404
1981-09-01,Durable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,-0.6480417435995922
1981-09-01,Nondurable Manufacturing,Manufacturing,83.3707
1981-09-01,Nondurable Manufacturing Growth,Manufacturing Growth,-0.37283691850286127
1981-09-01,Nondurable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,3.1650199591785055
1981-09-01,Nondurable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,-0.43548833765242323
1981-09-01,Mining,Mining,98.511
1981-09-01,Mining Growth,Mining Growth,-0.6091925726531278
1981-09-01,Mining 3mo3my Growth,Mining 3mo3my Growth,5.18640511965569
1981-09-01,Mining 3mo3m Growth,Mining 3mo3m Growth,6.32843509157075
1981-09-01,Electric and Gas Utilities,Utilities,57.4704
1981-09-01,Electric and Gas Utilities Growth,Utilities Growth,-1.4111471360197636
1981-09-01,Electric and Gas Utilities 3mo3my Growth,Utilities 3mo3my Growth,4.628523496944803
1981-09-01,Electric and Gas Utilities 3mo3m Growth,Utilities 3mo3m Growth,9.129725988321624e-4
1981-09-01,Electric Power,Utilities,52.1718
1981-09-01,Electric Power Growth,Utilities Growth,-1.5752695880528522
1981-09-01,Electric Power 3mo3my Growth,Utilities 3mo3my Growth,4.935979260701906
1981-09-01,Electric Power 3mo3m Growth,Utilities 3mo3m Growth,-0.7471171732397197
1981-09-01,Natural Gas,Utilities,89.9515
1981-09-01,Natural Gas Growth,Utilities Growth,-0.894086797483562
